RNA Symbol,RNA Category,Species,Tissue/Cell Line,Localization,Score
hsa_circ_0082002,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0133954,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0043110,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0045861,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0008103,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0047744,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0021553,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0097011,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0000284,circRNA,Homo sapiens,serum,Extracellular exosome,0.936216130089154
hsa_circ_0001818,circRNA,Homo sapiens,serum,Extracellular exosome,0.795006069178413
hsa_circ_0000247,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0008365,circRNA,Homo sapiens,serum,Extracellular exosome,0.836757224078988
hsa_circ_0003574,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0000397,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0069313,circRNA,Homo sapiens,Serum,Extracellular exosome,0.795006069178413
hsa_circ_0063526,circRNA,Homo sapiens,Serum,Extracellular exosome,0.795006069178413
hsa_circ_0001184,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0010522,circRNA,Homo sapiens,Serum,Extracellular exosome,0.795006069178413
hsa_circ_0002062,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0048677,circRNA,Homo sapiens,Serum,Extracellular exosome,0.795006069178413
hsa_circ_0001946,circRNA,Homo sapiens,Serum,Extracellular exosome,0.82545835599294
hsa_circ_0056285,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0001449,circRNA,Homo sapiens,serum,Extracellular exosome,0.795006069178413
hsa_circ_0038632,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0002027,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0000406,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0000788,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0000395,circRNA,Homo sapiens,serum,Extracellular exosome,0.90145991609349
hsa_circ_0000191,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0001653,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0000423,circRNA,Homo sapiens,Serum,Extracellular exosome,0.428658357070095
hsa_circ_0001970,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0001445,circRNA,Homo sapiens,serum,Extracellular vesicle,0.815590988686444
hsa_circ_0000284,circRNA,Homo sapiens,serum,Extracellular vesicle,0.815590988686444
hsa_circ_0008172,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0041150,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0017286,circRNA,Homo sapiens,serum,Extracellular vesicle,0.694505649698505
hsa_circ_0040813,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0001187,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0003134,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0000419,circRNA,Homo sapiens,serum,Extracellular vesicle,0.795006069178413
hsa_circ_0006702,circRNA,Homo sapiens,serum,Extracellular exosome,0.836757224078988
hsa_circ_0000056,circRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
hsa_circ_0085428,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0067835,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0001842,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0067832,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0027723,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0140076,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0073470,circRNA,Homo sapiens,serum,Extracellular exosome,0.694505649698505
hsa_circ_0000437,circRNA,Homo sapiens,serum,Extracellular exosome,0.795006069178413
hsa_circ_0019074,circRNA,Homo sapiens,serum,Extracellular exosome,0.795006069178413
hsa_circ_0019079,circRNA,Homo sapiens,serum,Extracellular exosome,0.795006069178413
hsa_circ_0001707,circRNA,Homo sapiens,Serum|Sputum,Extracellular exosome,0.396358685090047
hsa_circ_0000507,circRNA,Homo sapiens,Serum|Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001845,circRNA,Homo sapiens,Serum|Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000059,circRNA,Homo sapiens,Serum|Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001812,circRNA,Homo sapiens,Serum|Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000172,circRNA,Homo sapiens,Serum|Urine,Extracellular exosome,0.396358685090047
hsa_circ_0009109,circRNA,Homo sapiens,SGC-7901 and MKN-45 cells,Cytoplasm,0.904945420481312
hsa_circ_0002161,circRNA,Homo sapiens,SGC7901 and AGS cell lines,Cytoplasm,0.836757224078988
hsa_circ_0000711,circRNA,Homo sapiens,SGC7901 and BGC823 cells,Cytoplasm,0.904945420481312
hsa_circ_0008494,circRNA,Homo sapiens,SGC7901 and BGC823 cells,Cytoplasm,0.904945420481312
hsa_circ_0001730,circRNA,Homo sapiens,SHG44 and A172 cells,Cytoplasm,0.836757224078988
hsa_circ_0001730,circRNA,Homo sapiens,SHG44 and A172 cells,Nucleus,0.836757224078988
hsa_circ_0006646,circRNA,Homo sapiens,SiHa and C33A cells,Cytoplasm,0.836757224078988
hsa_circ_0084904,circRNA,Homo sapiens,SiHa and Caski cell lines,Cytoplasm,0.694505649698505
hsa_circ_0000511,circRNA,Homo sapiens,SiHa and HeLa cells,Cytoplasm,0.943641791621929
hsa_circ_0000069,circRNA,Homo sapiens,SiHa and HeLa cells,Cytoplasm,0.836757224078988
hsa_circ_0018289,circRNA,Homo sapiens,SiHa and HeLa cervical cancer cells,Cytoplasm,0.694505649698505
hsa_circ_0000943,circRNA,Homo sapiens,SK-Hep-1 and HuH-7 cells,Cytoplasm,0.904945420481312
hsa_circ_0005339,circRNA,Homo sapiens,SK-Hep1 and YY8103 cells,Extracellular exosome,0.694505649698505
hsa_circ_0001949,circRNA,Homo sapiens,SK-MES1 and A549 cells,Cytoplasm,0.836757224078988
hsa_circ_0002882,circRNA,Homo sapiens,SK-N-SH cells,Cytoplasm,0.694505649698505
hsa_circ_0005448,circRNA,Homo sapiens,SK-N-SH cells,Cytoplasm,0.694505649698505
hsa_circ_0000647,circRNA,Homo sapiens,SK-N-SH cells,Extracellular exosome,0.795006069178413
hsa_circ_0050263,circRNA,Homo sapiens,SK-N-SH cells,Cytoplasm,0.694505649698505
hsa_circ_0002945,circRNA,Homo sapiens,SK-N-SH cells and HPNs,Cytoplasm,0.694505649698505
circ-ScribEx,circRNA,Homo sapiens,Skbr-3 cells,Cytoplasm,0.694505649698505
circ-Scrib220,circRNA,Homo sapiens,Skbr-3 cells,Nucleus,0.694505649698505
circ-Scrib236,circRNA,Homo sapiens,Skbr-3 cells,Nucleus,0.694505649698505
circ-Scrib570,circRNA,Homo sapiens,Skbr-3 cells,Nucleus,0.694505649698505
circ-Scrib220,circRNA,Homo sapiens,Skbr-3 cells,Cytoplasm,0.694505649698505
circ-Scrib236,circRNA,Homo sapiens,Skbr-3 cells,Cytoplasm,0.694505649698505
circ-Scrib570,circRNA,Homo sapiens,Skbr-3 cells,Cytoplasm,0.694505649698505
hsa_circ_0007766,circRNA,Homo sapiens,SKBR3 and BT-474 cells,Cytoplasm,0.836757224078988
NDST1,circRNA,Bos taurus,skeletal muscle cells,Cytoplasm,0.836757224078988
UBE3C,circRNA,Bos taurus,skeletal muscle myoblasts,Nucleus,0.694505649698505
UBE3C,circRNA,Bos taurus,skeletal muscle myoblasts,Cytoplasm,0.694505649698505
hsa_circ_0010467,circRNA,Homo sapiens,SKOV3 and A2780 cells,Cytoplasm,0.836757224078988
hsa_circ_0010467,circRNA,Homo sapiens,SKOV3 and A2780 cells,Nucleus,0.836757224078988
hsa_circ_0001445,circRNA,Homo sapiens,SKOV3 and HO8910 cells,Cytoplasm,0.694505649698505
hsa_circ_0001445,circRNA,Homo sapiens,SKOV3 and HO8910 cells,Nucleus,0.694505649698505
hsa_circ_0005660,circRNA,Homo sapiens,SKOV3 and OVCAR3 cells|HUVECs(human umbilical vein endothelial cells),Extracellular exosome,0.694505649698505
hsa_circ_0000173,circRNA,Homo sapiens,SKOV3 cell lines,Cytoplasm,0.694505649698505
hsa_circ_0000173,circRNA,Homo sapiens,SKOV3 cell lines,Nucleus,0.694505649698505
hsa_circ_0051239,circRNA,Homo sapiens,SKOV3.ip cells,Cytoplasm,0.904945420481312
hsa_circ_0001756,circRNA,Homo sapiens,SKOV3/DDP and A2780/DDP cells,Cytoplasm,0.904945420481312
hsa_circ_0005620,circRNA,Homo sapiens,Small cell lung cancer (SCLC) cells,Nucleus,0.836757224078988
hsa_circ_0001900,circRNA,Homo sapiens,SMMC-7721 cells,Cytoplasm,0.932913100536013
hsa_circ_0000604,circRNA,Homo sapiens,SMMC-7721 cells,Stress granule,0.836757224078988
hsa_circ_0005236,circRNA,Homo sapiens,SMMC-7721 cells,Stress granule,0.836757224078988
circ_003628,circRNA,Capra hircus,SMSCs(skeletal muscle satellite cells),Nucleus,0.694505649698505
circ_003628,circRNA,Capra hircus,SMSCs(skeletal muscle satellite cells),Cytoplasm,0.694505649698505
hsa_circ_0046600,circRNA,Homo sapiens,SNU-387 and Huh-7 cells,Cytoplasm,0.836757224078988
hsa_circ_0046600,circRNA,Homo sapiens,SNU-387 and Huh-7 cells,Extracellular exosome,0.694505649698505
hsa_circ_0061395,circRNA,Homo sapiens,SNU-387 and Huh7 cells,Cytoplasm,0.836757224078988
hsa_circ_0001291,circRNA,Homo sapiens,SPCA1 and A549 cell lines,Cytoplasm,0.836757224078988
Fhit,circRNA,Rattus norvegicus,spinal dorsal horn neurons,Nucleus,0.836757224078988
hsa_circ_0000647,circRNA,Homo sapiens,Sputum,Extracellular exosome,0.795006069178413
hsa_circ_0001576,circRNA,Homo sapiens,Sputum,Extracellular exosome,0.396358685090047
hsa_circ_0000376,circRNA,Homo sapiens,Sputum,Extracellular exosome,0.396358685090047
hsa_circ_0000487,circRNA,Homo sapiens,Sputum,Extracellular exosome,0.396358685090047
hsa_circ_0000728,circRNA,Homo sapiens,Sputum,Extracellular exosome,0.396358685090047
hsa_circ_0011173,circRNA,Homo sapiens,SRA01/04 cells,Cytoplasm,0.694505649698505
hsa_circ_0026129,circRNA,Homo sapiens,stromal cell,Extracellular exosome,0.694505649698505
hsa_circ_0037251,circRNA,Homo sapiens,SW1783 and U-118 MG cell lines,Extracellular exosome,0.694505649698505
hsa_circ_0077833,circRNA,Homo sapiens,SW480 and SW620 cells,Cytoplasm,0.904945420481312
hsa_circ_0008234,circRNA,Homo sapiens,SW480 cell line,Cytoplasm,0.836757224078988
hsa_circ_0000338,circRNA,Homo sapiens,SW480/5-FU and HCT116/5-FU cells,Cytoplasm,0.836757224078988
hsa_circ_0005015,circRNA,Homo sapiens,SW620 and HCT116 cells,Cytoplasm,0.836757224078988
hsa_circ_0000212,circRNA,Homo sapiens,SW620 cells,Cytoplasm,0.694505649698505
hsa_circ_0000759,circRNA,Homo sapiens,SW620 cells,Cytoplasm,0.904945420481312
hsa_circ_0102049,circRNA,Homo sapiens,SW620 cells,Cytoplasm,0.694505649698505
hsa_circ_0073243,circRNA,Homo sapiens,synovial mesenchymal stem cells (SMSCs),Cytoplasm,0.694505649698505
hsa_circ_0073243,circRNA,Homo sapiens,synovial mesenchymal stem cells (SMSCs),Nucleus,0.694505649698505
mmu_circ_0000503,circRNA,Mus musculus,T cells,Cytoplasm,0.836757224078988
hsa_circ_0000094,circRNA,Homo sapiens,T-ALL cells,Cytoplasm,0.694505649698505
hsa_circ_0004175,circRNA,Homo sapiens,T24 and 5637 cells,Cytoplasm,0.694505649698505
hsa_circ_0003905,circRNA,Homo sapiens,T24 and EJ,Cytoplasm,0.694505649698505
hsa_circ_0000644,circRNA,Homo sapiens,T24 and HT1376 cells,Cytoplasm,0.904945420481312
hsa_circ_0077231,circRNA,Homo sapiens,T24 and SW780 cells,Cytoplasm,0.694505649698505
hsa_circ_0000395,circRNA,Homo sapiens,T24 cells,Cytoplasm,0.836757224078988
hsa_circ_0000395,circRNA,Homo sapiens,T24 cells,Nucleus,0.694505649698505
hsa_circ_0001540,circRNA,Homo sapiens,T24 cells,Cytosol,0.836757224078988
hsa_circ_0001126,circRNA,Homo sapiens,T24T cells,Cytoplasm,0.836757224078988
hsa_circ_0000511,circRNA,Homo sapiens,T84 and Lovo cells,Cytoplasm,0.943641791621929
hsa_circ_0058124,circRNA,Homo sapiens,TC cell lines (HTH83|TPC-1),Cytoplasm,0.836757224078988
hsa_circ_0007624,circRNA,Homo sapiens,TE-1 and EC9706 cells,Cytoplasm,0.694505649698505
hsa_circ_0081958,circRNA,Homo sapiens,TE-1 and Eca-109 cells,Nucleus,0.836757224078988
hsa_circ_0081958,circRNA,Homo sapiens,TE-1 and Eca-109 cells,Cytoplasm,0.836757224078988
hsa_circ_0005795,circRNA,Homo sapiens,TE354.T and A431 cells,Cytoplasm,0.694505649698505
mmu_circ_0001136,circRNA,Mus musculus,testes tissues,Cytoplasm,0.694505649698505
hsa_circ_0037104,circRNA,Homo sapiens,TFK-1 and HuCCT1 cells,Cytoplasm,0.694505649698505
mmu_circ_0000332,circRNA,Mus musculus,TGF-β-treated CFs,Nucleus,0.694505649698505
mmu_circ_0000332,circRNA,Mus musculus,TGF-β-treated CFs,Cytoplasm,0.694505649698505
hsa_circ_0000086,circRNA,Homo sapiens,THP-1 and MOLM13 cells,Cytoplasm,0.836757224078988
hsa_circ_0000086,circRNA,Homo sapiens,THP-1 and MOLM13 cells,Nucleus,0.836757224078988
hsa_circ_0000086,circRNA,Homo sapiens,THP-1 and MOLM13 cells,Extracellular exosome,0.815590988686444
hsa_circ_0020256,circRNA,Homo sapiens,THP-1 cells,Extracellular exosome,0.694505649698505
circRNA11:120406118|12040782,circRNA,Homo sapiens,THP-1 cells,Nucleus,0.694505649698505
circRNA11:120406118|12040782,circRNA,Homo sapiens,THP-1 cells,Cytoplasm,0.694505649698505
hsa_circ_0000284,circRNA,Homo sapiens,THP-1 cells,Cytoplasm,0.943641791621929
hsa_circ_0087352,circRNA,Homo sapiens,THP-1 macrophages,Nucleus,0.694505649698505
hsa_circ_0014204,circRNA,Homo sapiens,THP-1-derived macrophages,Nucleus,0.694505649698505
hsa_circ_0014204,circRNA,Homo sapiens,THP-1-derived macrophages,Cytoplasm,0.694505649698505
hsa_circ_0001006,circRNA,Homo sapiens,THP1 cells,Cytoplasm,0.694505649698505
HRH4,circRNA,Gallus gallus,Tissues (ALV-J-infected spleen|Normal spleen),Cytoplasm,0.694505649698505
hsa_circ_0076611,circRNA,Homo sapiens,TNBC cell lines (MDA-MB-468 and HCC1395),Extracellular exosome,0.694505649698505
hsa_circ_0007766,circRNA,Homo sapiens,TNBC cell lines(MDA-MB-231 and MDA-MB-468 cells),Cytoplasm,0.836757224078988
hsa_circ_0021330,circRNA,Homo sapiens,TNBC cells,Cytoplasm,0.694505649698505
hsa_circ_0036722,circRNA,Homo sapiens,TNBC cells,Cytoplasm,0.836757224078988
hsa_circ_0001970,circRNA,Homo sapiens,TNBC cells (MDA-MB-231 and BT-549),Cytoplasm,0.932913100536013
hsa_circ_0000511,circRNA,Homo sapiens,TNBC cells (SUM1315 and MDA-MB-231),Cytoplasm,0.943641791621929
hsa_circ_0003237,circRNA,Homo sapiens,TNBC tissues,Cytoplasm,0.836757224078988
hsa_circ_0001018,circRNA,Homo sapiens,TPC-1 and IHH-4 cells,Cytoplasm,0.836757224078988
hsa_circ_0124055,circRNA,Homo sapiens,TPC-1 and SW579 cells,Cytoplasm,0.694505649698505
hsa_circ_0060051,circRNA,Homo sapiens,triple-negative breast cancer (TNBC) cells,Cytoplasm,0.836757224078988
hsa_circ_0099109,circRNA,Homo sapiens,trophoblast cells,Cytoplasm,0.836757224078988
hsa_circ_0099109,circRNA,Homo sapiens,trophoblast cells,Nucleus,0.836757224078988
hsa_circ_0001161,circRNA,Homo sapiens,TU177 and AMC-HN-8 cells,Nucleus,0.836757224078988
hsa_circ_0005392,circRNA,Homo sapiens,Tu177 and SNU899 cells,Cytoplasm,0.694505649698505
MTCL1,circRNA,Homo sapiens,TU212 and LCC cell,Cytoplasm,0.836757224078988
MTCL1,circRNA,Homo sapiens,TU212 and LCC cell,Nucleus,0.836757224078988
hsa_circ_0008365,circRNA,Homo sapiens,tumor associated macrophages (TAMs),Extracellular exosome,0.836757224078988
hsa_circ_0000566,circRNA,Homo sapiens,U-2OS and MNNG/HOS cells,Cytoplasm,0.932913100536013
hsa_circ_0009065,circRNA,Homo sapiens,U251 and LN229 cells,Cytoplasm,0.694505649698505
hsa_circ_0009065,circRNA,Homo sapiens,U251 and LN229 cells,Nucleus,0.694505649698505
hsa_circ_0041638,circRNA,Homo sapiens,U251 and U251R cells,Extracellular exosome,0.795006069178413
hsa_circ_0005963,circRNA,Homo sapiens,U251 and U251R cells,Extracellular exosome,0.795006069178413
hsa_circ_0037096,circRNA,Homo sapiens,U251 and U251R cells,Extracellular exosome,0.795006069178413
hsa_circ_0002782,circRNA,Homo sapiens,U251 and U251R cells,Extracellular exosome,0.795006069178413
hsa_circ_0042003,circRNA,Homo sapiens,U251 and U251R cells,Extracellular exosome,0.795006069178413
hsa_circ_0002507,circRNA,Homo sapiens,U251 and U87 cells,Cytoplasm,0.694505649698505
hsa_circ_0082095,circRNA,Homo sapiens,U251 and U87 cells,Cytoplasm,0.836757224078988
hsa_circ_0003139,circRNA,Homo sapiens,U343-R and U251-R cell,Cytoplasm,0.694505649698505
hsa_circ_0006913,circRNA,Homo sapiens,U87 and HEB cells,Extracellular exosome,0.694505649698505
hsa_circ_0002874,circRNA,Homo sapiens,U87 and U251 cell lines,Cytoplasm,0.836757224078988
hsa_circ_0001721,circRNA,Homo sapiens,U87 and U251 cells,Cytoplasm,0.836757224078988
hsa_circ_0006913,circRNA,Homo sapiens,U87 cells,Cytoplasm,0.694505649698505
hsa_circ_0006913,circRNA,Homo sapiens,U87 cells,Nucleus,0.694505649698505
hsa_circ_0000744,circRNA,Homo sapiens,"UM-UC-1, RT112 and established low-invasive cells",Nucleus,0.836757224078988
hsa_circ_0088706,circRNA,Homo sapiens,UM-UC-3 cells,Nucleus,0.694505649698505
hsa_circ_0000744,circRNA,Homo sapiens,"UM-UC-3, T24 and established high-invasive cells",Cytoplasm,0.836757224078988
hsa_circ_0001470,circRNA,Homo sapiens,UM1 and HN4 cells,Cytoplasm,0.836757224078988
hsa_circ_0074673,circRNA,Homo sapiens,umbilical cord blood,Extracellular exosome,0.694505649698505
hsa_circ_0078460,circRNA,Homo sapiens,umbilical cord blood (UCB) serum,Extracellular exosome,0.396358685090047
hsa_circ_0065188,circRNA,Homo sapiens,umbilical cord blood (UCB) serum,Extracellular exosome,0.396358685090047
hsa_circ_0000284,circRNA,Homo sapiens,umbilical cord-derived mesenchymal stem cells (UCMSCs),Extracellular exosome,0.936216130089154
GUCY2C,circRNA,Sus scrofa,undifferentiated porcine skeletal muscle satellite cells,Cytoplasm,0.836757224078988
hsa_circ_0008529,circRNA,Homo sapiens,urinary,Extracellular exosome,0.694505649698505
hsa_circ_0001250,circRNA,Homo sapiens,urinary,Extracellular exosome,0.694505649698505
hsa_circ_0002099,circRNA,Homo sapiens,Urine,Extracellular vesicle,0.396358685090047
hsa_circ_0001167,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001204,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000979,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001191,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001273,circRNA,Homo sapiens,Urine,Extracellular exosome,0.795006069178413
hsa_circ_0000748,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001444,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0003134,circRNA,Homo sapiens,Urine,Extracellular vesicle,0.795006069178413
hsa_circ_0000977,circRNA,Homo sapiens,Urine,Extracellular exosome,0.795006069178413
hsa_circ_0001120,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001303,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000630,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000701,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000086,circRNA,Homo sapiens,Urine,Extracellular exosome,0.815590988686444
hsa_circ_0001155,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0001443,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
hsa_circ_0000444,circRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
Atg7,circRNA,Rattus norvegicus,urine-derived stem cell (USC),Extracellular exosome,0.694505649698505
