RNA Symbol,RNA Category,Species,Tissue/Cell Line,Localization,Score
ADPGK-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00663,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
TTN-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00323,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00632,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
DLX6-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00662,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
FARP1-AS1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
ATP13A5-AS1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
STARD13-AS,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00174,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
KCNQ5-IT1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
FAM230B,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
PGM5P3-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00452,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
DNAJC3-DT,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
ZBTB20-AS4,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC01206,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00908,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
PCYT1B-AS1,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
PPP1R13B-DT,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LINC01088,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
FAM95B1,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
XIRP2-AS1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
PCBP2-OT1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.795006069178413
EOLA2-DT,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC02817,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
OTX2-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
B3GALT5-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC01413,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
ITGB2-AS1,lncRNA,Homo sapiens,Blood|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00504,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
HOTAIRM1,lncRNA,Homo sapiens,Blood|Urine|CSF,Extracellular vesicle,0.396358685090047
LINC00930,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LINC00689,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
MEG8,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
HOXB-AS3,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
AFAP1-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.795006069178413
LINC00608,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
LINC00671,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
PCBP1-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
INTS6-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
TTTY20,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
LINC01496,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
ZNF503-AS2,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
PLCB1-IT1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
LINC00303,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
STAU2-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
TPT1-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC01432,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
FALEC,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.795006069178413
FGF12-AS1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
AC009299.3,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
RNF32-DT,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC01389,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
HOTAIR,lncRNA,Homo sapiens,Blood|CSF|Bile,Extracellular vesicle,0.795006069178413
LINC00470,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00462,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
PVT1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
GRIK1-AS1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
AC012506.4,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
SYP-AS1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
FAM66A,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
WAC-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
FGF14-IT1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00511,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
GLIS2-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC01478,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
LINC01004,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC01352,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
MIATNB,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
SNHG1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.815590988686444
AC084125.4,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LINC01255,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
FAM157C,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00682,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
AP001437.1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LINC01193,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
UNC5B-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
MAGI2-AS2,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
FAM74A1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
NECTIN3-AS1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LINC00665,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
EWSAT1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
TTTY22,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
LINC00635,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
AC007566.1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00605,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
KBTBD11-OT1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LINC00623,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
STXBP5-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
THAP9-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC01060,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
BDNF-AS,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
PAX8-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
PAXIP1-AS2,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
TRPC7-AS1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
ADIPOQ-AS1,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
HOTTIP,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.936216130089154
SLC16A1-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.428658357070095
FAM138C,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
FAM66B,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
FAM41C,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
MIR9-3HG,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
FAM182A,lncRNA,Homo sapiens,Blood|Urine|CSF,Extracellular vesicle,0.396358685090047
MIR4458HG,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00906,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
LINC01563,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
ZIM2-AS1,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
AC084809.2,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC00642,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
DSCAM-IT1,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
XIST,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.815590988686444
LINC00482,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
PITRM1-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
TDRKH-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF,Extracellular vesicle,0.815590988686444
LINC00469,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
AC144652.1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
BCAR4,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
SNHG3,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.795006069178413
LINC00942,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
FAM138E,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
NNT-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
VIM-AS1,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
LINC00837,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
CALML3-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
NCRNA00250,lncRNA,Homo sapiens,Blood,Extracellular vesicle,0.396358685090047
LINC01569,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.795006069178413
MAMDC2-AS1,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
LINC01565,lncRNA,Homo sapiens,Blood|Bile,Extracellular vesicle,0.396358685090047
LINC00508,lncRNA,Homo sapiens,Blood|Urine,Extracellular vesicle,0.396358685090047
LRRC3-DT,lncRNA,Homo sapiens,Blood|Urine|Bile,Extracellular vesicle,0.396358685090047
UBA6-DT,lncRNA,Homo sapiens,Blood|Urine|CSF|Bile,Extracellular vesicle,0.396358685090047
PCBP1-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
NIFK-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.90145991609349
PRC1-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
MALAT1,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.969625624620478
ABHD15-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
PVT1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.970938422441613
APOA1-AS,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
HNF1A-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.815590988686444
STX18-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
RAB30-DT,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.396358685090047
OSER1-DT,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
NOP14-AS1,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.396358685090047
MYCBP2-AS1,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.396358685090047
STARD7-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2)|K562 cells,Cytoplasm,0.396358685090047
LMO7-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
SPART-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
CCDC18-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2)|K562 cells,Cytoplasm,0.396358685090047
NR2F2-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
SNHG14,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.890460238360382
SNHG1,lncRNA,Homo sapiens,HCC cell line (HepG2)|K562 cells,Cytoplasm,0.965979856988692
TUG1,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.965979856988692
CPB2-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
LINC00624,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
HIF1A-AS2,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.396358685090047
LINC01608,lncRNA,Homo sapiens,HCC cell line (HepG2)|K562 cells,Cytoplasm,0.90145991609349
ST7-OT4,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
LIPE-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
LINC01033,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.396358685090047
FLNB-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
XIST,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.964872588858708
ST7-AS2,lncRNA,Homo sapiens,HCC cell line (HepG2),Cytoplasm,0.396358685090047
CCDC144NL-AS1,lncRNA,Homo sapiens,HCC cell line (HepG2)|K562 cells,Cytoplasm,0.815590988686444
MIR3681HG,lncRNA,Homo sapiens,K562 cells,Cytoplasm,0.396358685090047
STX18-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
OSER1-DT,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
HDAC2-AS2,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
SNHG14,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.890460238360382
SNHG1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.965979856988692
BCL2L1-AS1,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
NEAT1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.969747172493606
SLC25A25-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
ABHD15-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
MIR181A2HG,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
METTL14-DT,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
CFLAR-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
RAB30-DT,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
GARS1-DT,lncRNA,Homo sapiens,HepG2|K562,Cytoplasm,0.396358685090047
LINC02615,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
SPART-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC02476,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
LINC01524,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
LMO7-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
HNF1A-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.815590988686444
ARLNC1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC00174,lncRNA,Homo sapiens,HepG2|K562,Cytoplasm,0.815590988686444
PRC1-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC01748,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
PPP1R26-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
PCBP1-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC01033,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
LINC01948,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
MMADHC-DT,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
UBA6-DT,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.890460238360382
LINC00205,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC01876,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
GMDS-DT,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC00355,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
SNHG12,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.968399985635632
MIR924HG,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
DLEU1,lncRNA,Homo sapiens,HepG2|K562,Cytoplasm,0.890460238360382
LINC02365,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
CAVIN2-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC01572,lncRNA,Homo sapiens,HepG2|K562,Cytoplasm,0.815590988686444
MIR3681HG,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
PROX1-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
PVT1,lncRNA,Homo sapiens,HepG2|K562,Cytoplasm,0.970938422441613
AFDN-DT,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
LINC02008,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
MIR34AHG,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
STARD7-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
RABGAP1L-DT,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
LINC01608,lncRNA,Homo sapiens,K562,Cytoplasm,0.90145991609349
MALAT1,lncRNA,Homo sapiens,K562,Cytoplasm,0.969625624620478
TAPT1-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.396358685090047
NIFK-AS1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.90145991609349
AL137782.1,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.795006069178413
B3GALT1-AS1,lncRNA,Homo sapiens,K562,Cytoplasm,0.396358685090047
FIRRE,lncRNA,Homo sapiens,HepG2,Cytoplasm,0.90145991609349
LINC00652,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
LINC00494,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
LINC00467,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
HCG11,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
LINC00648,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
FENDRR,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
NORAD,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
GAS5,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.890460238360382
LINC00205,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.795006069178413
MALAT1,lncRNA,Homo sapiens,HEK293T cell line,Mitochondrion,0.936216130089154
LINC00896,lncRNA,Homo sapiens,K562,Nucleus,0.396358685090047
ECE1-AS1,lncRNA,Homo sapiens,GM12878,Nucleus,0.396358685090047
TAPT1-AS1,lncRNA,Homo sapiens,HepG2,Nucleus,0.396358685090047
UBAC2-AS1,lncRNA,Homo sapiens,GM12878,Nucleus,0.396358685090047
USP3-AS1,lncRNA,Homo sapiens,HeLa-S3|K562,Nucleus,0.396358685090047
PPM1F-AS1,lncRNA,Homo sapiens,HeLa-S3|K562,Nucleus,0.396358685090047
LINC01004,lncRNA,Homo sapiens,GM12878,Nucleus,0.795006069178413
LINC02625,lncRNA,Homo sapiens,HeLa-S3,Nucleus,0.396358685090047
NINJ2-AS1,lncRNA,Homo sapiens,HepG2,Nucleus,0.396358685090047
THUMPD3-AS1,lncRNA,Homo sapiens,GM12878|HepG2,Nucleus,0.396358685090047
ABHD15-AS1,lncRNA,Homo sapiens,GM12878|HepG2|K562,Nucleus,0.396358685090047
FBXL19-AS1,lncRNA,Homo sapiens,HepG2,Nucleus,0.90145991609349
SEPTIN7-DT,lncRNA,Homo sapiens,GM12878|HepG2,Nucleus,0.396358685090047
LINC01762,lncRNA,Homo sapiens,HepG2,Nucleus,0.396358685090047
BCAR3-AS1,lncRNA,Homo sapiens,GM12878,Nucleus,0.396358685090047
GPRC5D-AS1,lncRNA,Homo sapiens,HepG2|K562,Nucleus,0.396358685090047
FAM225B,lncRNA,Homo sapiens,HeLa-S3,Nucleus,0.396358685090047
LINC01942,lncRNA,Homo sapiens,HeLa-S3,Nucleus,0.396358685090047
LINC02428,lncRNA,Homo sapiens,HepG2|K562,Nucleus,0.396358685090047
SCIRT,lncRNA,Homo sapiens,GM12878|K562,Nucleus,0.954983104551089
LINC01933,lncRNA,Homo sapiens,GM12878,Nucleus,0.396358685090047
DANCR,lncRNA,Homo sapiens,GM12878|HeLa-S3|HepG2,Nucleus,0.795006069178413
MIR22HG,lncRNA,Homo sapiens,K562,Nucleus,0.815590988686444
DLEU1,lncRNA,Homo sapiens,HepG2|K562,Nucleus,0.890460238360382
LINC00200,lncRNA,Homo sapiens,K562,Nucleus,0.396358685090047
RBM12B-AS1,lncRNA,Homo sapiens,HeLa-S3,Nucleus,0.396358685090047
RAD51-AS1,lncRNA,Homo sapiens,HeLa-S3,Nucleus,0.959503575794327
BISPR,lncRNA,Homo sapiens,GM12878|HepG2|mononuclear,Nucleus,0.815590988686444
TTN-AS1,lncRNA,Homo sapiens,K562,Nucleus,0.815590988686444
HDAC2-AS2,lncRNA,Homo sapiens,HepG2|K562,Nucleus,0.396358685090047
BDNF-AS,lncRNA,Homo sapiens,HeLa-S3,Nucleus,0.942621128631126
CYTOR,lncRNA,Homo sapiens,HeLa-S3|HepG2|K562,Nucleus,0.82545835599294
LINC00847,lncRNA,Homo sapiens,GM12878,Nucleus,0.815590988686444
EAF1-AS1,lncRNA,Homo sapiens,K562,Nucleus,0.396358685090047
LNCAROD,lncRNA,Homo sapiens,HepG2,Nucleus,0.396358685090047
SNHG19,lncRNA,Homo sapiens,HeLa-S3|HepG2|K562,Nucleus,0.396358685090047
LINC01608,lncRNA,Homo sapiens,K562,Nucleus,0.90145991609349
